ID	ENTREZ_GENE_ID
387712_at	387712
387715_at	387715
387718_at	387718
387720_at	387720
387723_at	387723
387733_at	387733
387742_at	387742
387748_at	387748
387751_at	387751
387755_at	387755
387758_at	387758
387763_at	387763
387775_at	387775
387778_at	387778
387787_at	387787
387804_at	387804
387836_at	387836
387837_at	387837
387841_at	387841
387849_at	387849
387856_at	387856
387882_at	387882
387885_at	387885
387890_at	387890
387893_at	387893
387895_at	387895
387914_at	387914
387921_at	387921
387923_at	387923
387978_at	387978
387990_at	387990
387_at	387
388007_at	388007
388011_at	388011
388015_at	388015
388021_at	388021
3880_at	3880
388115_at	388115
388121_at	388121
388125_at	388125
388135_at	388135
388165_at	388165
388182_at	388182
388199_at	388199
3881_at	3881
388210_at	388210
388228_at	388228
388272_at	388272
388276_at	388276
388282_at	388282
388284_at	388284
388289_at	388289
3882_at	3882
388323_at	388323
388324_at	388324
388325_at	388325
388327_at	388327
388333_at	388333
388335_at	388335
388336_at	388336
388341_at	388341
388364_at	388364
388381_at	388381
388387_at	388387
388389_at	388389
388394_at	388394
3883_at	3883
388403_at	388403
388407_at	388407
388419_at	388419
388428_at	388428
388499_at	388499
3884_at	3884
388503_at	388503
388507_at	388507
388512_at	388512
388514_at	388514
388523_at	388523
388524_at	388524
388531_at	388531
388533_at	388533
388536_at	388536
388550_at	388550
388551_at	388551
388552_at	388552
388553_at	388553
388555_at	388555
388558_at	388558
388559_at	388559
388564_at	388564
388566_at	388566
388567_at	388567
388569_at	388569
388581_at	388581
388585_at	388585
388588_at	388588
388591_at	388591
388595_at	388595
3885_at	3885
388610_at	388610
388611_at	388611
388630_at	388630
388633_at	388633
388646_at	388646
388649_at	388649
388650_at	388650
388662_at	388662
388667_at	388667
388677_at	388677
388692_at	388692
388695_at	388695
388697_at	388697
388698_at	388698
3886_at	3886
388701_at	388701
388714_at	388714
388719_at	388719
388722_at	388722
388730_at	388730
388743_at	388743
388753_at	388753
388759_at	388759
388762_at	388762
388780_at	388780
388789_at	388789
388795_at	388795
388796_at	388796
388799_at	388799
3887_at	3887
388813_at	388813
388815_at	388815
388818_at	388818
388830_at	388830
388849_at	388849
388882_at	388882
388886_at	388886
3888_at	3888
388906_at	388906
388910_at	388910
388931_at	388931
388939_at	388939
388942_at	388942
388946_at	388946
388948_at	388948
388951_at	388951
388960_at	388960
388962_at	388962
388963_at	388963
388965_at	388965
388969_at	388969
3889_at	3889
388_at	388
389015_at	389015
389023_at	389023
389033_at	389033
389043_at	389043
389058_at	389058
389072_at	389072
389073_at	389073
389075_at	389075
389084_at	389084
389090_at	389090
3890_at	3890
389102_at	389102
389114_at	389114
389118_at	389118
389119_at	389119
389123_at	389123
389124_at	389124
389125_at	389125
389136_at	389136
389151_at	389151
389152_at	389152
389158_at	389158
389161_at	389161
389170_at	389170
389177_at	389177
389197_at	389197
389199_at	389199
3891_at	3891
389203_at	389203
389206_at	389206
389207_at	389207
389208_at	389208
389247_at	389247
389257_at	389257
389273_at	389273
389289_at	389289
3892_at	3892
389320_at	389320
389332_at	389332
389333_at	389333
389336_at	389336
389337_at	389337
389362_at	389362
389376_at	389376
389383_at	389383
389384_at	389384
389396_at	389396
389400_at	389400
389421_at	389421
389422_at	389422
389432_at	389432
389434_at	389434
389493_at	389493
389538_at	389538
389541_at	389541
389549_at	389549
389558_at	389558
3895_at	3895
389602_at	389602
389607_at	389607
389610_at	389610
389633_at	389633
389634_at	389634
389641_at	389641
389643_at	389643
389649_at	389649
389658_at	389658
389668_at	389668
389676_at	389676
389677_at	389677
389690_at	389690
389692_at	389692
389705_at	389705
389715_at	389715
389730_at	389730
389761_at	389761
389762_at	389762
389763_at	389763
389765_at	389765
389766_at	389766
389791_at	389791
389792_at	389792
389799_at	389799
3897_at	3897
389812_at	389812
389813_at	389813
389816_at	389816
389827_at	389827
389840_at	389840
389852_at	389852
389856_at	389856
389860_at	389860
389874_at	389874
389898_at	389898
3898_at	3898
389906_at	389906
389932_at	389932
389941_at	389941
3899_at	3899
389_at	389
38_at	38
390003_at	390003
390010_at	390010
390036_at	390036
390037_at	390037
390038_at	390038
390054_at	390054
390058_at	390058
390059_at	390059
390061_at	390061
390063_at	390063
390064_at	390064
390066_at	390066
390067_at	390067
390072_at	390072
390075_at	390075
390077_at	390077
390078_at	390078
390079_at	390079
390081_at	390081
390083_at	390083
390084_at	390084
390093_at	390093
390110_at	390110
390113_at	390113
390142_at	390142
390144_at	390144
390148_at	390148
390151_at	390151
390152_at	390152
390154_at	390154
390155_at	390155
390157_at	390157
390162_at	390162
390167_at	390167
390168_at	390168
390174_at	390174
390181_at	390181
390190_at	390190
390191_at	390191
390195_at	390195
390197_at	390197
390199_at	390199
390201_at	390201
390205_at	390205
390212_at	390212
390213_at	390213
390226_at	390226
390231_at	390231
390243_at	390243
390245_at	390245
390259_at	390259
390260_at	390260
390261_at	390261
390264_at	390264
390265_at	390265
390271_at	390271
390275_at	390275
3902_at	3902
390321_at	390321
390323_at	390323
390326_at	390326
390327_at	390327
3903_at	3903
390429_at	390429
390431_at	390431
390433_at	390433
390436_at	390436
390437_at	390437
390439_at	390439
390442_at	390442
390443_at	390443
390445_at	390445
3904_at	3904
390539_at	390539
390561_at	390561
390594_at	390594
390595_at	390595
390598_at	390598
390616_at	390616
390637_at	390637
390648_at	390648
390649_at	390649
390651_at	390651
390664_at	390664
390667_at	390667
3906_at	3906
390714_at	390714
390732_at	390732
390748_at	390748
390756_at	390756
390790_at	390790
390792_at	390792
390858_at	390858
390874_at	390874
390877_at	390877
390882_at	390882
390883_at	390883
390892_at	390892
3908_at	3908
390916_at	390916
390927_at	390927
390928_at	390928
390937_at	390937
390940_at	390940
390956_at	390956
390963_at	390963
390980_at	390980
390992_at	390992
390999_at	390999
3909_at	3909
390_at	390
391013_at	391013
391037_at	391037
391051_at	391051
391059_at	391059
3910_at	3910
391104_at	391104
391107_at	391107
391109_at	391109
391112_at	391112
391114_at	391114
391123_at	391123
391189_at	391189
391190_at	391190
391191_at	391191
391192_at	391192
391194_at	391194
391196_at	391196
3911_at	3911
391211_at	391211
391253_at	391253
391257_at	391257
391267_at	391267
3912_at	3912
391322_at	391322
391356_at	391356
391365_at	391365
3913_at	3913
391475_at	391475
3914_at	3914
391518_at	391518
3915_at	3915
391627_at	391627
3916_at	3916
391712_at	391712
391722_at	391722
391723_at	391723
3918_at	3918
391_at	391
3920_at	3920
392196_at	392196
3921_at	3921
392232_at	392232
392255_at	392255
392275_at	392275
392288_at	392288
392307_at	392307
392309_at	392309
392360_at	392360
392364_at	392364
392390_at	392390
392391_at	392391
392392_at	392392
392399_at	392399
392459_at	392459
392465_at	392465
392490_at	392490
392509_at	392509
3925_at	3925
392617_at	392617
392636_at	392636
3927_at	3927
392843_at	392843
392862_at	392862
3929_at	3929
392_at	392
393046_at	393046
3930_at	3930
3931_at	3931
3932_at	3932
3933_at	3933
3934_at	3934
3936_at	3936
3937_at	3937
3938_at	3938
3939_at	3939
393_at	393
394263_at	394263
3945_at	3945
3948_at	3948
3949_at	3949
394_at	394
3950_at	3950
3952_at	3952
3954_at	3954
3955_at	3955
3956_at	3956
3957_at	3957
3958_at	3958
3959_at	3959
395_at	395
3960_at	3960
3963_at	3963
3964_at	3964
396_at	396
3972_at	3972
3973_at	3973
3975_at	3975
3976_at	3976
3977_at	3977
3978_at	3978
397_at	397
3980_at	3980
3981_at	3981
3982_at	3982
3983_at	3983
3984_at	3984
3985_at	3985
3987_at	3987
3988_at	3988
398_at	398
3990_at	3990
3991_at	3991
3992_at	3992
3993_at	3993
399473_at	399473
399474_at	399474
399512_at	399512
3995_at	3995
399664_at	399664
399665_at	399665
399668_at	399668
399670_at	399670
399671_at	399671
399687_at	399687
399694_at	399694
399697_at	399697
3996_at	3996
399706_at	399706
399708_at	399708
399715_at	399715
399716_at	399716
399717_at	399717
399726_at	399726
399746_at	399746
399806_at	399806
399814_at	399814
399815_at	399815
399818_at	399818
399821_at	399821
399823_at	399823
399827_at	399827
399829_at	399829
399833_at	399833
399876_at	399876
399881_at	399881
399886_at	399886
399888_at	399888
3998_at	3998
399900_at	399900
399909_at	399909
399923_at	399923
399947_at	399947
399948_at	399948
399949_at	399949
399959_at	399959
399967_at	399967
399968_at	399968
399972_at	399972
399979_at	399979
399_at	399
39_at	39
3_at	3
400002_at	400002
400027_at	400027
400043_at	400043
400046_at	400046
400058_at	400058
400073_at	400073
400084_at	400084
400087_at	400087
4000_at	4000
400110_at	400110
400120_at	400120
400121_at	400121
400123_at	400123
400165_at	400165
4001_at	4001
400221_at	400221
400224_at	400224
400236_at	400236
400238_at	400238
400242_at	400242
400258_at	400258
400322_at	400322
400359_at	400359
400360_at	400360
400410_at	400410
400451_at	400451
400454_at	400454
400456_at	400456
400499_at	400499
4004_at	4004
400500_at	400500
400506_at	400506
400508_at	400508
400511_at	400511
400512_at	400512
400533_at	400533
400539_at	400539
400541_at	400541
400548_at	400548
400550_at	400550
400553_at	400553
400558_at	400558
400566_at	400566
400569_at	400569
400578_at	400578
400591_at	400591
4005_at	4005
400604_at	400604
400612_at	400612
400617_at	400617
400618_at	400618
400619_at	400619
400620_at	400620
400622_at	400622
400624_at	400624
400627_at	400627
400629_at	400629
400643_at	400643
400654_at	400654
400655_at	400655
400657_at	400657
400658_at	400658
400668_at	400668
400673_at	400673
400680_at	400680
400684_at	400684
400685_at	400685
400696_at	400696
400709_at	400709
400710_at	400710
400713_at	400713
400720_at	400720
400728_at	400728
400735_at	400735
400736_at	400736
400743_at	400743
400745_at	400745
400746_at	400746
400748_at	400748
400752_at	400752
400756_at	400756
400757_at	400757
400759_at	400759
400761_at	400761
400765_at	400765
400793_at	400793
400794_at	400794
400797_at	400797
400798_at	400798
400799_at	400799
4007_at	4007
400800_at	400800
400804_at	400804
400823_at	400823
400830_at	400830
400831_at	400831
400839_at	400839
400850_at	400850
400866_at	400866
400870_at	400870
400891_at	400891
400892_at	400892
4008_at	4008
400916_at	400916
400927_at	400927
400931_at	400931
400932_at	400932
400935_at	400935
400940_at	400940
400941_at	400941
400945_at	400945
400946_at	400946
400950_at	400950
400952_at	400952
400954_at	400954
400955_at	400955
400957_at	400957
400958_at	400958
400960_at	400960
400961_at	400961
400997_at	400997
400999_at	400999
4009_at	4009
400_at	400
401010_at	401010
401014_at	401014
401022_at	401022
401024_at	401024
401027_at	401027
401036_at	401036
401039_at	401039
401040_at	401040
401052_at	401052
401067_at	401067
401074_at	401074
401081_at	401081
401082_at	401082
401089_at	401089
401093_at	401093
401097_at	401097
4010_at	4010
401103_at	401103
401105_at	401105
401106_at	401106
401109_at	401109
401115_at	401115
401124_at	401124
401127_at	401127
401134_at	401134
401135_at	401135
401136_at	401136
401137_at	401137
401138_at	401138
401145_at	401145
401149_at	401149
401152_at	401152
401164_at	401164
401172_at	401172
401177_at	401177
401190_at	401190
401207_at	401207
401232_at	401232
401236_at	401236
401237_at	401237
401242_at	401242
401247_at	401247
401250_at	401250
401253_at	401253
401258_at	401258
401260_at	401260
401261_at	401261
401262_at	401262
401264_at	401264
401265_at	401265
401281_at	401281
401282_at	401282
401286_at	401286
401288_at	401288
401296_at	401296
4012_at	4012
401303_at	401303
401317_at	401317
401320_at	401320
401321_at	401321
401324_at	401324
401331_at	401331
401335_at	401335
401337_at	401337
401357_at	401357
401387_at	401387
401388_at	401388
401397_at	401397
401399_at	401399
4013_at	4013
401409_at	401409
401431_at	401431
401437_at	401437
401442_at	401442
401463_at	401463
401466_at	401466
401474_at	401474
401478_at	401478
401480_at	401480
401491_at	401491
401492_at	401492
401494_at	401494
401498_at	401498
4014_at	4014
401505_at	401505
401507_at	401507
401535_at	401535
401541_at	401541
401546_at	401546
401548_at	401548
401550_at	401550
401551_at	401551
401554_at	401554
401561_at	401561
401562_at	401562
401563_at	401563
401565_at	401565
401577_at	401577
401585_at	401585
401588_at	401588
4015_at	4015
401612_at	401612
401613_at	401613
401647_at	401647
401665_at	401665
401666_at	401666
401667_at	401667
4016_at	4016
401720_at	401720
4017_at	4017
401884_at	401884
401898_at	401898
4018_at	4018
401934_at	401934
401940_at	401940
401944_at	401944
401993_at	401993
401994_at	401994
401_at	401
402055_at	402055
402117_at	402117
402135_at	402135
402160_at	402160
402176_at	402176
402317_at	402317
402381_at	402381
4023_at	4023
402415_at	402415
402483_at	402483
402569_at	402569
402573_at	402573
4025_at	4025
402665_at	402665
402682_at	402682
4026_at	4026
402778_at	402778
402779_at	402779
402_at	402
403150_at	403150
403239_at	403239
403244_at	403244
403253_at	403253
403273_at	403273
403274_at	403274
403277_at	403277
403278_at	403278
403282_at	403282
403284_at	403284
403312_at	403312
403313_at	403313
403314_at	403314
403315_at	403315
403339_at	403339
403341_at	403341
4033_at	4033
4034_at	4034
4035_at	4035
4036_at	4036
4037_at	4037
4038_at	4038
403_at	403
404037_at	404037
404093_at	404093
4040_at	4040
4041_at	4041
404201_at	404201
404203_at	404203
404216_at	404216
404217_at	404217
404220_at	404220
404266_at	404266
404281_at	404281
4043_at	4043
404550_at	404550
404552_at	404552
4045_at	4045
404663_at	404663
404665_at	404665
404672_at	404672
4046_at	4046
404744_at	404744
404770_at	404770
4047_at	4047
4048_at	4048
4049_at	4049
4050_at	4050
4051_at	4051
4052_at	4052
4053_at	4053
4054_at	4054
4055_at	4055
4056_at	4056
405753_at	405753
405754_at	405754
4057_at	4057
4058_at	4058
4059_at	4059
405_at	405
4060_at	4060
4061_at	4061
4062_at	4062
4063_at	4063
4064_at	4064
4066_at	4066
4067_at	4067
406881_at	406881
406882_at	406882
406885_at	406885
406886_at	406886
406887_at	406887
406888_at	406888
406889_at	406889
406890_at	406890
406891_at	406891
406892_at	406892
406893_at	406893
406894_at	406894
406895_at	406895
406896_at	406896
406897_at	406897
406898_at	406898
406899_at	406899
4068_at	4068
406900_at	406900
406901_at	406901
406903_at	406903
406904_at	406904
406905_at	406905
406906_at	406906
406907_at	406907
406908_at	406908
406909_at	406909
406910_at	406910
406911_at	406911
406912_at	406912
406913_at	406913
406914_at	406914
406915_at	406915
406916_at	406916
406917_at	406917
406918_at	406918
406919_at	406919
406920_at	406920
406921_at	406921
406922_at	406922
406923_at	406923
406924_at	406924
406925_at	406925
406926_at	406926
406927_at	406927
406929_at	406929
406930_at	406930
406931_at	406931
406932_at	406932
406933_at	406933
406934_at	406934
406936_at	406936
406938_at	406938
406939_at	406939
406940_at	406940
406941_at	406941
406942_at	406942
406943_at	406943
406944_at	406944
406945_at	406945
406946_at	406946
406948_at	406948
406949_at	406949
406950_at	406950
406951_at	406951
406954_at	406954
406955_at	406955
406956_at	406956
406957_at	406957
406958_at	406958
406959_at	406959
406960_at	406960
406961_at	406961
406963_at	406963
406964_at	406964
406965_at	406965
406966_at	406966
406967_at	406967
406968_at	406968
406969_at	406969
406970_at	406970
406971_at	406971
406973_at	406973
406974_at	406974
406976_at	406976
406978_at	406978
406981_at	406981
406983_at	406983
406984_at	406984
406985_at	406985
406986_at	406986
406987_at	406987
406988_at	406988
406989_at	406989
406990_at	406990
406992_at	406992
406993_at	406993
406994_at	406994
406995_at	406995
406997_at	406997
406998_at	406998
406999_at	406999
4069_at	4069
406_at	406
407000_at	407000
407001_at	407001
407002_at	407002
407003_at	407003
407006_at	407006
407007_at	407007
407008_at	407008
407009_at	407009
407010_at	407010
407011_at	407011
407013_at	407013
407014_at	407014
407015_at	407015
407016_at	407016
407017_at	407017
407018_at	407018
407019_at	407019
407020_at	407020
407021_at	407021
407022_at	407022
407023_at	407023
407024_at	407024
407025_at	407025
407026_at	407026
407027_at	407027
